Ticket-ID;Kategorie;Datum;Uhrzeit
179768;Sonstiges;27.02.20;07:26:33
179769;Sonstiges;27.02.20;07:36:38
179770;Sonstiges;27.02.20;07:39:41
179795;Sonstiges;27.02.20;09:52:45
179800;Sonstiges;27.02.20;10:14:04
179801;Briefe;27.02.20;10:17:05
179803;Sonstiges;27.02.20;10:21:37
179804;Briefe;27.02.20;10:23:08
179805;Sonstiges;27.02.20;10:25:21
179806;Briefe;27.02.20;10:26:40
179808;Sonstiges;27.02.20;10:35:38
179809;Briefe;27.02.20;10:36:45
179810;Sonstiges;27.02.20;10:43:01
179811;Briefe;27.02.20;10:44:18
179829;Bearbeitung_EILT_ohneFreigabe;27.02.20;11:33:38
179865;Großer Verteiler;27.02.20;14:03:24
179892;Sonstiges;27.02.20;17:00:20
179907;Facebook;27.02.20;17:31:29
179952;Sonstiges;28.02.20;01:20:49
179978;Großer Verteiler;28.02.20;07:26:29
179986;Sonstiges;28.02.20;08:09:49
179995;Spam;28.02.20;08:31:30
180010;Großer Verteiler;28.02.20;09:36:07
180024;Sonstiges;28.02.20;10:46:14
180097;Spam;28.02.20;15:03:16
180101;Sonstiges;28.02.20;15:30:01
180108;Sonstiges;28.02.20;16:22:54
180147;Twitter;28.02.20;19:17:59
180198;Sonstiges;29.02.20;07:37:38
180218;Großer Verteiler;29.02.20;10:45:05
180229;Großer Verteiler;29.02.20;12:52:05
180231;Großer Verteiler;29.02.20;13:10:44
180232;Großer Verteiler;29.02.20;13:18:48
180240;Sonstiges;29.02.20;14:27:55
180243;Sonstiges;29.02.20;14:36:00
180244;Spam;29.02.20;14:46:36
180258;Sonstiges;29.02.20;16:36:25
180269;Twitter;29.02.20;17:57:56
180270;Sonstiges;29.02.20;18:00:03
180313;Sonstiges_2;01.03.20;00:24:21
180324;Sonstiges;01.03.20;08:30:48
180326;Bearbeiten_EILT;01.03.20;09:03:33
180329;Großer Verteiler;01.03.20;09:41:55
180359;Großer Verteiler;01.03.20;13:24:42
180368;Spam;01.03.20;14:13:05
180378;Twitter;01.03.20;15:45:07
180408;Bearbeiten_EILT;01.03.20;19:46:04
180419;Großer Verteiler;01.03.20;21:32:24
180422;Großer Verteiler;01.03.20;22:01:42
180429;Bearbeiten_EILT;01.03.20;23:24:53
180452;Bearbeiten_EILT;02.03.20;06:41:34
180463;Sonstiges;02.03.20;08:12:24
180464;Bearbeiten_EILT;02.03.20;08:14:26
180468;Bearbeiten_EILT;02.03.20;09:01:48
180471;Twitter;02.03.20;09:39:05
180480;Sonstiges;02.03.20;10:23:26
180493;Großer Verteiler;02.03.20;11:42:04
180498;Twitter;02.03.20;11:55:00
180524;Spam;02.03.20;14:29:05
180525;Sonstiges;02.03.20;14:31:10
180547;Großer Verteiler;02.03.20;16:26:09
180551;Newsletter/Information;02.03.20;16:47:52
180566;Spam;02.03.20;18:03:00
180570;Spam;02.03.20;18:20:08
180580;Newsletter/Information;02.03.20;18:54:59
180596;Twitter;02.03.20;22:31:33
180597;Twitter;02.03.20;22:32:35
180598;Twitter;02.03.20;22:34:38
180602;Spam;02.03.20;23:17:27
180606;Twitter;03.03.20;07:25:08
180611;Facebook;03.03.20;08:22:45
180616;Bearbeiten_EILT;03.03.20;08:46:31
180622;Bearbeiten_EILT;03.03.20;09:25:51
180623;Facebook;03.03.20;09:27:38
180627;Bearbeiten_EILT;03.03.20;09:33:25
180628;Twitter;03.03.20;09:42:06
180630;Großer Verteiler;03.03.20;09:45:32
180642;Bearbeiten_EILT;03.03.20;10:39:35
180643;Sonstiges;03.03.20;10:38:41
180644;Briefe;03.03.20;10:40:16
180646;Spam;03.03.20;10:41:37
180655;Sonstiges;03.03.20;11:27:31
180661;Sonstiges;03.03.20;11:35:22
180667;Facebook;03.03.20;12:00:37
180675;Sonstiges;03.03.20;12:29:31
180678;Bearbeiten_EILT;03.03.20;12:56:15
180682;Bearbeitung_EILT_ohneFreigabe;03.03.20;13:43:37
180686;Sonstiges;03.03.20;14:07:48
180695;Bearbeitung_ohneFreigabe;03.03.20;14:32:30
180706;Bearbeiten_EILT;03.03.20;14:45:06
180727;Spam;03.03.20;15:08:19
180729;Twitter;03.03.20;15:10:05
180730;Twitter;03.03.20;15:11:07
180746;Sonstiges;03.03.20;16:14:55
180758;Facebook;03.03.20;16:45:07
180769;Facebook;03.03.20;17:47:32
180794;Sonstiges;03.03.20;19:49:34
180805;Twitter;03.03.20;20:56:35
180817;Sonstiges;03.03.20;21:41:27
180823;Sonstiges;03.03.20;21:50:32
180855;Twitter;04.03.20;02:00:22
180861;Großer Verteiler;04.03.20;03:44:46
180873;Bearbeiten_EILT;04.03.20;07:41:29
180888;Sonstiges_2;04.03.20;08:40:30
180896;Bearbeitung_ohneFreigabe;04.03.20;09:40:28
180898;Twitter;04.03.20;09:42:13
180903;Facebook;04.03.20;10:01:05
180961;Sonstiges;04.03.20;15:02:42
180966;Spam;04.03.20;15:23:24
180969;Sonstiges;04.03.20;15:33:01
180990;Großer Verteiler;04.03.20;16:50:45
180998;Bearbeitung_ohneFreigabe;04.03.20;17:29:07
181021;Großer Verteiler;04.03.20;21:01:45
181032;Twitter;04.03.20;22:44:12
181043;Sonstiges;05.03.20;01:40:28
181052;Twitter;05.03.20;07:20:59
181080;Sonstiges;05.03.20;10:28:26
181090;Bearbeitung_EILT_ohneFreigabe;05.03.20;11:26:26
181096;Bearbeitung_EILT_ohneFreigabe;05.03.20;12:04:45
181123;Spam;05.03.20;13:44:34
181135;Facebook;05.03.20;14:02:52
181159;Großer Verteiler;05.03.20;14:39:07
181164;Sonstiges;05.03.20;14:50:43
181167;Twitter;05.03.20;14:52:44
181171;Twitter;05.03.20;14:55:46
181175;Facebook;05.03.20;15:03:16
181176;Twitter;05.03.20;15:04:55
181184;Bearbeiten_EILT;05.03.20;15:17:56
181186;Facebook;05.03.20;15:24:18
181196;Bearbeiten_EILT;05.03.20;15:54:46
181225;Sonstiges;05.03.20;16:56:13
181232;Bearbeitung_EILT_ohneFreigabe;05.03.20;17:05:21
181235;Facebook;05.03.20;17:12:02
181236;Facebook;05.03.20;17:15:40
181238;Twitter;05.03.20;17:15:57
181275;Bearbeitung_EILT_ohneFreigabe;05.03.20;20:15:19
181287;Twitter;05.03.20;20:53:12
181288;Twitter;05.03.20;20:56:15
181294;Facebook;05.03.20;21:56:46
181302;Facebook;05.03.20;22:38:35
181305;Facebook;05.03.20;22:47:53
181307;Facebook;05.03.20;22:53:40
181321;Facebook;06.03.20;01:18:10
181324;Facebook;06.03.20;01:41:18
181325;Facebook;06.03.20;01:44:59
181327;Facebook;06.03.20;01:47:01
181330;Großer Verteiler;06.03.20;03:37:17
181338;Facebook;06.03.20;07:55:26
181339;Spam;06.03.20;08:13:53
181342;Sonstiges;06.03.20;08:34:36
181356;Facebook;06.03.20;10:05:15
181360;Facebook;06.03.20;10:45:35
181362;Facebook;06.03.20;10:51:45
181364;Bearbeiten_EILT;06.03.20;11:01:19
181390;Facebook;06.03.20;11:10:49
181391;Facebook;06.03.20;11:14:25
181394;Twitter;06.03.20;11:25:51
181395;Bearbeitung_EILT_ohneFreigabe;06.03.20;11:26:30
181399;Bearbeiten_EILT;06.03.20;11:39:09
181400;Bearbeitung_EILT_ohneFreigabe;06.03.20;11:41:10
181403;Bearbeiten_EILT;06.03.20;11:52:46
181409;Twitter;06.03.20;12:21:41
181419;Facebook;06.03.20;13:11:42
181422;Facebook;06.03.20;13:18:38
181437;Facebook;06.03.20;14:01:04
181441;Großer Verteiler;06.03.20;14:12:55
181443;Bearbeiten_EILT;06.03.20;14:22:30
181444;Spam;06.03.20;14:38:08
181465;Sonstiges;06.03.20;15:30:40
181475;Sonstiges_2;06.03.20;16:44:14
181479;Großer Verteiler;06.03.20;16:59:21
181480;Bearbeiten_EILT;06.03.20;17:10:59
181501;Bearbeiten_EILT;06.03.20;19:16:28
181527;Sonstiges;07.03.20;07:36:49
181530;Twitter;07.03.20;09:08:46
181565;Großer Verteiler;07.03.20;13:26:37
181568;Facebook;07.03.20;13:37:07
181569;Facebook;07.03.20;13:37:08
181573;Großer Verteiler;07.03.20;14:13:35
181574;Großer Verteiler;07.03.20;14:45:30
181576;Spam;07.03.20;15:01:11
181636;Facebook;07.03.20;20:15:14
181640;Facebook;07.03.20;20:20:57
181670;Spam;08.03.20;08:08:18
181695;Bearbeiten;08.03.20;12:34:29
181708;Spam;08.03.20;15:12:09
181712;Bearbeiten_EILT;08.03.20;15:41:57
181713;Bearbeitung_EILT_ohneFreigabe;08.03.20;15:43:28
181721;Facebook;08.03.20;16:40:01
181727;Großer Verteiler;08.03.20;17:10:09
181746;Facebook;08.03.20;19:41:20
181748;Großer Verteiler;08.03.20;19:45:23
181750;Spam;08.03.20;19:58:00
181754;Bearbeiten_EILT;08.03.20;20:27:14
181755;Bearbeiten_EILT;08.03.20;20:31:46
181772;Facebook;09.03.20;00:51:17
181782;Sonstiges;09.03.20;05:03:03
181807;Spam;09.03.20;09:59:19
181818;Bearbeitung_EILT_ohneFreigabe;09.03.20;10:27:07
181833;Briefe;09.03.20;11:09:28
181845;Bearbeiten_EILT;09.03.20;11:45:49
181849;Facebook;09.03.20;11:53:37
181856;Facebook;09.03.20;12:19:53
181894;Bearbeiten_EILT;09.03.20;13:57:27
181899;Spam;09.03.20;14:15:36
181903;Großer Verteiler;09.03.20;14:18:11
181971;Bearbeiten_EILT;09.03.20;19:16:39
181979;Facebook;09.03.20;19:44:47
181988;Bearbeiten_EILT;09.03.20;20:03:00
182004;Twitter;09.03.20;22:35:06
182005;Twitter;09.03.20;22:37:07
182007;Twitter;09.03.20;22:39:08
182008;Twitter;09.03.20;22:41:10
182009;Twitter;09.03.20;22:41:10
182011;Twitter;09.03.20;22:47:15
182012;Twitter;09.03.20;22:50:18
182014;Twitter;09.03.20;23:02:30
182015;Twitter;09.03.20;23:02:30
182016;Großer Verteiler;09.03.20;23:06:30
182017;Twitter;09.03.20;23:06:34
182018;Twitter;09.03.20;23:09:36
182019;Twitter;09.03.20;23:27:52
182023;Sonstiges;09.03.20;23:45:18
182024;Sonstiges;09.03.20;23:49:25
182025;Twitter;09.03.20;23:51:13
182027;Twitter;10.03.20;00:05:25
182028;Twitter;10.03.20;00:08:28
182052;Twitter;10.03.20;04:59:48
182060;Twitter;10.03.20;06:33:07
182063;Twitter;10.03.20;07:07:37
182064;Sonstiges;10.03.20;07:07:37
182067;Spam;10.03.20;07:28:18
182069;Twitter;10.03.20;07:38:03
182071;Twitter;10.03.20;08:04:26
182080;Twitter;10.03.20;08:57:14
182081;Twitter;10.03.20;09:00:16
182083;Twitter;10.03.20;09:02:17
182085;Twitter;10.03.20;09:14:28
182087;Twitter;10.03.20;09:21:34
182089;Twitter;10.03.20;09:23:35
182093;Twitter;10.03.20;09:26:38
182095;Großer Verteiler;10.03.20;09:26:45
182098;Twitter;10.03.20;09:31:42
182102;Twitter;10.03.20;09:42:51
182106;Twitter;10.03.20;09:49:58
182107;Bearbeiten_EILT;10.03.20;09:50:12
182108;Twitter;10.03.20;09:58:04
182113;Twitter;10.03.20;10:30:33
182115;Twitter;10.03.20;10:45:47
182117;Twitter;10.03.20;10:52:52
182118;Twitter;10.03.20;10:56:55
182121;Twitter;10.03.20;11:08:04
182122;Twitter;10.03.20;11:13:09
182123;Twitter;10.03.20;11:17:11
182124;Twitter;10.03.20;11:17:12
182125;Twitter;10.03.20;11:19:13
182134;Sonstiges;10.03.20;11:27:14
182140;Twitter;10.03.20;11:41:31
182141;Twitter;10.03.20;11:54:42
182143;Großer Verteiler;10.03.20;12:08:15
182144;Twitter;10.03.20;12:08:54
182145;Twitter;10.03.20;12:10:55
182146;Twitter;10.03.20;12:12:56
182149;Twitter;10.03.20;12:26:08
182154;Twitter;10.03.20;12:59:38
182173;Twitter;10.03.20;14:37:05
182175;Twitter;10.03.20;14:49:16
182178;Großer Verteiler;10.03.20;15:09:49
182183;Spam;10.03.20;15:23:59
182194;Sonstiges;10.03.20;16:00:20
182231;Twitter;10.03.20;17:20:45
182235;Facebook;10.03.20;17:30:19
182238;Twitter;10.03.20;17:43:06
182284;Sonstiges;10.03.20;21:41:35
182292;Facebook;10.03.20;22:46:50
182299;Twitter;11.03.20;00:09:58
182351;Sonstiges;11.03.20;10:42:02
182358;Sonstiges;11.03.20;11:18:50
182365;Bearbeiten_EILT;11.03.20;11:35:29
182422;Spam;11.03.20;13:57:11
182454;Sonstiges;11.03.20;15:53:11
182461;Sonstiges;11.03.20;16:32:02
182484;Bearbeiten_EILT;11.03.20;18:56:14
182492;Sonstiges;11.03.20;19:26:01
182502;Twitter;11.03.20;19:52:07
182546;Facebook;11.03.20;23:21:05
182551;Großer Verteiler;12.03.20;01:12:43
182555;Twitter;12.03.20;02:43:03
182558;Twitter;12.03.20;04:01:14
182561;Twitter;12.03.20;06:40:31
182565;Twitter;12.03.20;07:18:01
182571;Bearbeiten_EILT;12.03.20;07:55:40
182574;Sonstiges;12.03.20;08:11:49
182598;Bearbeiten_EILT;12.03.20;10:15:21
182612;Spam;12.03.20;11:41:09
182617;Sonstiges;12.03.20;11:59:22
182624;Sonstiges;12.03.20;12:38:42
182634;Sonstiges;12.03.20;13:44:20
182644;Sonstiges;12.03.20;15:21:36
182651;Briefe;12.03.20;15:45:19
182652;Briefe;12.03.20;15:46:20
182667;Bearbeitung_EILT_ohneFreigabe;12.03.20;17:29:50
182669;Großer Verteiler;12.03.20;17:40:25
182678;Sonstiges;12.03.20;18:30:24
182696;Facebook;12.03.20;21:34:30
182711;Großer Verteiler;13.03.20;02:05:18
182713;Sonstiges;13.03.20;04:13:46
182716;Sonstiges;13.03.20;06:40:00
182733;Sonstiges;13.03.20;09:24:19
182748;Großer Verteiler;13.03.20;11:34:29
182763;Spam;13.03.20;14:03:16
182773;Bearbeitung_EILT_ohneFreigabe;13.03.20;15:16:26
182778;Bearbeiten_EILT;13.03.20;15:32:04
182908;Sonstiges;13.03.20;22:16:53
182957;Großer Verteiler;14.03.20;08:27:11
182997;Großer Verteiler;14.03.20;14:02:21
183009;Spam;14.03.20;15:01:53
183097;Facebook;15.03.20;03:07:03
183154;Spam;15.03.20;13:18:08
183188;Sonstiges;15.03.20;20:21:09
183203;Spam;15.03.20;22:52:45
183205;Spam;15.03.20;23:10:24
183220;Großer Verteiler;16.03.20;04:55:57
183233;Newsletter/Information;16.03.20;08:23:00
183250;Depot;16.03.20;10:20:41
183287;Spam;16.03.20;14:11:34
183319;Bearbeiten_EILT;16.03.20;16:53:58
183412;Großer Verteiler;17.03.20;08:56:41
183429;Depot;17.03.20;10:30:35
183446;Briefe;17.03.20;12:30:42
183452;Spam;17.03.20;12:51:54
183458;Spam;17.03.20;13:41:49
183482;Sonstiges;17.03.20;16:19:14
183506;Sonstiges;17.03.20;18:35:25
183641;Twitter;18.03.20;11:37:33
183667;Bearbeitung_EILT_ohneFreigabe;18.03.20;12:18:35
183677;Bearbeitung_ohneFreigabe;18.03.20;12:33:13
183687;Sonstiges;18.03.20;12:50:41
183700;Facebook;18.03.20;13:06:36
183763;Twitter;18.03.20;14:21:00
183764;Spam;18.03.20;14:22:42
184069;Großer Verteiler;18.03.20;19:43:34
184135;Spam;18.03.20;20:45:08
184195;Großer Verteiler;18.03.20;22:45:11
184202;Twitter;18.03.20;23:11:14
184206;Großer Verteiler;18.03.20;23:26:03
184226;Sonstiges;19.03.20;00:25:05
184279;Sonstiges;19.03.20;09:16:15
184289;Sonstiges;19.03.20;09:59:10
184307;Bearbeiten_EILT;19.03.20;11:03:59
184332;Briefe;19.03.20;13:49:01
184346;Sonstiges;19.03.20;14:44:34
184369;Briefe;19.03.20;15:36:09
184386;Großer Verteiler;19.03.20;16:40:37
184388;Bearbeiten_EILT;19.03.20;16:48:12
184389;Sonstiges;19.03.20;16:52:16
184403;Sonstiges;19.03.20;17:15:03
184425;Twitter;19.03.20;18:10:44
184441;Bearbeitung_EILT_ohneFreigabe;19.03.20;19:02:00
184495;Twitter;20.03.20;01:00:26
184500;Sonstiges;20.03.20;06:16:37
184548;Sonstiges;20.03.20;11:05:39
184559;Spam;20.03.20;11:50:33
184580;Briefe;20.03.20;13:40:10
184597;Sonstiges;20.03.20;14:47:45
184606;Sonstiges;20.03.20;14:58:52
184607;Großer Verteiler;20.03.20;14:59:23
184630;Bearbeiten_EILT;20.03.20;16:57:27
184644;Sonstiges;20.03.20;18:02:29
184685;Spam;20.03.20;20:12:34
184687;Spam;20.03.20;20:21:11
184716;Großer Verteiler;20.03.20;23:39:45
184725;Bearbeiten_EILT;21.03.20;07:14:38
184728;Twitter;21.03.20;08:29:12
184729;Twitter;21.03.20;08:33:15
184730;Twitter;21.03.20;08:36:17
184731;Twitter;21.03.20;08:36:18
184732;Sonstiges;21.03.20;08:38:44
184733;Twitter;21.03.20;08:41:22
184734;Großer Verteiler;21.03.20;08:44:48
184735;Twitter;21.03.20;08:58:36
184736;Twitter;21.03.20;09:01:39
184737;Twitter;21.03.20;09:13:49
184738;Twitter;21.03.20;09:17:52
184739;Twitter;21.03.20;09:25:59
184740;Twitter;21.03.20;09:31:03
184742;Twitter;21.03.20;09:37:08
184744;Twitter;21.03.20;09:44:14
184747;Twitter;21.03.20;10:14:40
184749;Twitter;21.03.20;10:18:44
184751;Twitter;21.03.20;10:23:47
184753;Twitter;21.03.20;10:42:03
184755;Twitter;21.03.20;10:58:17
184758;Twitter;21.03.20;11:13:30
184760;Twitter;21.03.20;11:29:44
184762;Sonstiges;21.03.20;11:47:46
184774;Twitter;21.03.20;13:16:21
184775;Twitter;21.03.20;13:18:22
184776;Spam;21.03.20;13:26:34
184780;Sonstiges;21.03.20;14:00:21
184785;Twitter;21.03.20;14:25:22
184787;Twitter;21.03.20;14:32:28
184789;Twitter;21.03.20;14:38:33
184790;Twitter;21.03.20;14:43:38
184793;Twitter;21.03.20;15:03:55
184794;Twitter;21.03.20;15:05:57
184796;Bearbeitung_EILT_ohneFreigabe;21.03.20;15:11:35
184800;Spam;21.03.20;15:28:44
184806;Twitter;21.03.20;16:30:18
184814;Twitter;21.03.20;17:49:33
184822;Twitter;21.03.20;18:17:00
184825;Twitter;21.03.20;18:22:05
184826;Twitter;21.03.20;18:26:08
184831;Twitter;21.03.20;18:43:23
184832;Twitter;21.03.20;18:43:23
184833;Twitter;21.03.20;18:45:24
184847;Sonstiges;21.03.20;20:58:21
184849;Sonstiges;21.03.20;21:07:56
184858;Twitter;21.03.20;22:17:54
184863;Twitter;21.03.20;22:42:16
184865;Twitter;21.03.20;22:54:27
184924;Spam;22.03.20;10:47:11
184943;Spam;22.03.20;12:18:28
184947;Spam;22.03.20;12:44:12
184951;Facebook;22.03.20;13:17:02
184952;Facebook;22.03.20;13:17:04
184953;Facebook;22.03.20;13:17:06
184954;Facebook;22.03.20;13:17:42
184961;Spam;22.03.20;14:11:24
185018;Sonstiges;22.03.20;17:21:45
185027;Sonstiges;22.03.20;17:48:05
185028;Sonstiges;22.03.20;17:53:10
185066;Großer Verteiler;22.03.20;22:46:23
185067;Großer Verteiler;22.03.20;23:02:06
185076;Twitter;23.03.20;06:16:09
185126;Bearbeiten_EILT;23.03.20;11:34:04
185158;Spam;23.03.20;14:36:42
185163;Sonstiges;23.03.20;15:35:42
185166;Sonstiges;23.03.20;15:53:21
185181;Bearbeitung_EILT_ohneFreigabe;23.03.20;17:30:08
185183;Sonstiges_2;23.03.20;17:34:11
185193;Sonstiges_2;23.03.20;18:38:14
185198;Bearbeiten_EILT;23.03.20;19:02:57
185225;Bearbeiten;23.03.20;22:34:34
185233;Bearbeitung_ohneFreigabe;23.03.20;23:31:01
185253;Großer Verteiler;24.03.20;06:50:47
185285;Bearbeiten;24.03.20;09:04:56
185306;Bearbeitung_EILT_ohneFreigabe;24.03.20;10:29:39
185360;Spam;24.03.20;12:45:42
185363;Sonstiges;24.03.20;12:56:19
185389;Bearbeitung_EILT_ohneFreigabe;24.03.20;14:14:03
185393;Spam;24.03.20;14:26:40
185398;Spam;24.03.20;14:50:56
185410;Sonstiges;24.03.20;16:01:32
185424;Depot;24.03.20;17:23:46
185439;Bearbeiten_EILT;24.03.20;20:11:07
185447;Spam;24.03.20;21:49:21
185544;Bearbeiten_EILT;25.03.20;12:19:19
185558;Bearbeiten_EILT;25.03.20;13:10:52
185560;Sonstiges;25.03.20;13:13:55
185581;Spam;25.03.20;15:09:27
185596;Bearbeiten_EILT;25.03.20;16:32:46
185624;Großer Verteiler;25.03.20;18:50:03
185646;Twitter;25.03.20;21:33:05
185662;Großer Verteiler;25.03.20;23:17:30
185710;Briefe;26.03.20;10:00:35
185715;Briefe;26.03.20;10:28:24
185733;Newsletter/Information;26.03.20;11:40:25
185740;Bearbeitung_ohneFreigabe;26.03.20;12:16:20
185760;Spam;26.03.20;14:53:27
185788;Sonstiges;26.03.20;16:37:07
185812;Spam;26.03.20;18:10:31
185869;Sonstiges;27.03.20;07:38:30
185891;Großer Verteiler;27.03.20;10:06:15
185892;Bearbeiten_EILT;27.03.20;10:06:47
185955;Facebook;27.03.20;14:47:04
185958;Spam;27.03.20;14:51:41
185971;Facebook;27.03.20;15:40:40
186007;Sonstiges;27.03.20;18:23:49
186008;Spam;27.03.20;18:27:52
186030;Sonstiges;27.03.20;22:12:08
186036;Großer Verteiler;27.03.20;23:13:36
186098;Spam;28.03.20;14:18:54
186107;Bearbeiten_EILT;28.03.20;16:26:24
186108;Bearbeiten_EILT;28.03.20;16:27:55
186119;Großer Verteiler;28.03.20;17:26:23
186126;Spam;28.03.20;17:46:10
186141;Spam;28.03.20;20:06:15
186144;Großer Verteiler;28.03.20;20:45:45
186157;Sonstiges;28.03.20;23:28:33
186170;Großer Verteiler;29.03.20;08:36:06
186174;Großer Verteiler;29.03.20;09:15:25
186206;Bearbeiten;29.03.20;12:39:43
186207;Großer Verteiler;29.03.20;13:03:54
186210;Bearbeiten;29.03.20;13:16:30
186221;Bearbeiten_EILT;29.03.20;14:41:39
186232;Spam;29.03.20;15:50:41
186253;Spam;29.03.20;18:36:28
186260;Spam;29.03.20;19:05:47
186353;Bearbeiten_EILT;30.03.20;11:40:43
186362;Sonstiges;30.03.20;12:04:56
186370;Twitter;30.03.20;12:56:51
186372;Newsletter/Information;30.03.20;13:13:01
186410;Spam;30.03.20;15:10:02
186450;Sonstiges;30.03.20;17:08:09
186472;Sonstiges;30.03.20;18:17:46
186531;Spam;30.03.20;22:57:36
186539;Großer Verteiler;31.03.20;00:10:10
186597;Sonstiges;31.03.20;11:26:37
186663;Sonstiges;31.03.20;15:23:22
186671;Twitter;31.03.20;15:34:42
186673;Spam;31.03.20;15:47:38
186679;Sonstiges;31.03.20;16:19:29
186693;Newsletter/Information;31.03.20;17:11:00
186706;Sonstiges;31.03.20;18:05:28
186710;Sonstiges;31.03.20;18:47:18
186726;Sonstiges;31.03.20;21:14:29
186728;Bearbeiten_EILT;31.03.20;21:45:15
186807;Sonstiges;01.04.20;10:44:00
186832;Bearbeiten;01.04.20;12:06:52
186856;Facebook;01.04.20;13:10:59
186862;Sonstiges_2;01.04.20;13:43:45
186866;Sonstiges_2;01.04.20;13:51:52
186883;Spam;01.04.20;15:14:39
186901;Bearbeiten_EILT;01.04.20;17:03:22
186911;Sonstiges;01.04.20;17:59:20
186936;Großer Verteiler;01.04.20;21:17:33
186937;Spam;01.04.20;21:43:47
186940;Spam;01.04.20;22:34:44
186941;Sonstiges;01.04.20;22:39:18
186946;Spam;02.04.20;00:10:00
186972;Sonstiges;02.04.20;08:23:41
186996;Sonstiges;02.04.20;10:09:11
187001;Bearbeitung_ohneFreigabe;02.04.20;10:36:30
187024;Newsletter/Information;02.04.20;12:17:54
187032;Twitter;02.04.20;12:42:35
187042;Bearbeiten_EILT;02.04.20;13:19:28
187085;Spam;02.04.20;13:45:41
187110;Newsletter/Information;02.04.20;14:05:54
187173;Spam;02.04.20;14:59:20
187190;Großer Verteiler;02.04.20;15:26:12
187223;Sonstiges;02.04.20;15:52:58
187306;Sonstiges;02.04.20;18:29:46
187308;Spam;02.04.20;18:56:59
187326;Bearbeiten_EILT;02.04.20;19:08:10
187335;Sonstiges;02.04.20;19:13:22
187358;Bearbeiten_EILT;02.04.20;20:30:29
187506;Sonstiges;03.04.20;12:05:40
187518;Großer Verteiler;03.04.20;12:38:28
187572;Spam;03.04.20;15:26:32
187618;Twitter;03.04.20;17:34:22
187644;Twitter;03.04.20;19:50:29
187715;Großer Verteiler;04.04.20;10:27:47
187744;Bearbeiten_EILT;04.04.20;13:13:17
187763;Spam;04.04.20;16:42:02
187809;Bearbeiten_EILT;04.04.20;20:08:23
187814;Bearbeiten_EILT;04.04.20;20:57:45
187853;Sonstiges;05.04.20;09:11:24
187856;Sonstiges;05.04.20;09:28:05
187874;Sonstiges;05.04.20;10:43:45
187875;Großer Verteiler;05.04.20;10:51:49
187878;Sonstiges;05.04.20;11:18:02
187880;Sonstiges;05.04.20;11:54:49
187882;Großer Verteiler;05.04.20;12:04:55
187890;Großer Verteiler;05.04.20;13:02:22
187944;Depot;05.04.20;18:12:46
187956;Bearbeiten_EILT;05.04.20;19:32:27
187958;Bearbeiten_EILT;05.04.20;19:45:33
187968;Großer Verteiler;05.04.20;20:31:59
187974;Sonstiges;05.04.20;22:40:29
187995;Großer Verteiler;06.04.20;07:56:42
188014;Spam;06.04.20;09:47:13
188023;Sonstiges;06.04.20;10:05:26
188035;Spam;06.04.20;10:35:20
188038;Bearbeiten_EILT;06.04.20;10:45:57
188046;Großer Verteiler;06.04.20;11:42:25
188047;Großer Verteiler;06.04.20;11:43:27
188080;Sonstiges;06.04.20;13:25:21
188112;Bearbeitung_EILT_ohneFreigabe;06.04.20;14:49:09
188123;Bearbeiten_EILT;06.04.20;15:27:00
188125;Spam;06.04.20;15:33:34
188154;Bearbeiten_EILT;06.04.20;16:56:31
188185;Spam;06.04.20;17:42:03
188193;Spam;06.04.20;18:06:50
188250;Großer Verteiler;06.04.20;23:02:18
188267;Großer Verteiler;07.04.20;02:12:46
188270;Großer Verteiler;07.04.20;03:57:38
188279;Großer Verteiler;07.04.20;07:00:01
188312;Sonstiges;07.04.20;09:21:50
188318;Großer Verteiler;07.04.20;09:53:37
188326;Bearbeitung_EILT_ohneFreigabe;07.04.20;10:11:24
188340;Sonstiges;07.04.20;10:28:09
188376;Bearbeiten_EILT;07.04.20;12:13:14
188378;Großer Verteiler;07.04.20;12:17:17
188417;Bearbeiten_EILT;07.04.20;13:37:09
188431;Bearbeiten_EILT;07.04.20;13:54:23
188454;Facebook;07.04.20;14:39:44
188460;Spam;07.04.20;14:57:36
188464;Sonstiges;07.04.20;15:09:17
188539;Sonstiges;07.04.20;18:41:24
188548;Großer Verteiler;07.04.20;19:10:11
188555;Twitter;07.04.20;19:47:09
188559;Twitter;07.04.20;20:03:24
188618;Twitter;08.04.20;00:54:46
188713;Spam;08.04.20;10:23:45
188716;Twitter;08.04.20;10:30:20
188773;Twitter;08.04.20;13:25:06
188796;Spam;08.04.20;15:13:13
188798;Sonstiges;08.04.20;15:16:50
188799;Sonstiges;08.04.20;15:19:22
188849;Sonderthemen;08.04.20;18:27:38
188852;Sonderthemen;08.04.20;18:40:14
188853;Twitter;08.04.20;18:46:36
188857;Bearbeiten_EILT;08.04.20;19:05:30
188868;Großer Verteiler;08.04.20;20:18:06
188912;Twitter;09.04.20;08:04:21
188919;Bearbeitung_ohneFreigabe;09.04.20;08:15:47
188948;Großer Verteiler;09.04.20;10:00:26
188963;Sonstiges;09.04.20;10:34:21
189046;Twitter;09.04.20;12:22:54
189058;Twitter;09.04.20;12:38:07
189062;Sonstiges;09.04.20;12:46:28
189097;Sonstiges;09.04.20;13:45:35
189114;Großer Verteiler;09.04.20;14:19:56
189122;Großer Verteiler;09.04.20;14:27:31
